"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
4,"D.J. Matthews","WR",9,1,13,13,0,5,17,3.4,0,254,NA,"indiana",2022
5,"Connor Delp","WR",8,0,0,NA,0,6,27,4.5,0,27,NA,"indiana",2022
6,"Omar Cooper Jr.","WR",4,4,63,15.8,0,0,0,NA,0,63,NA,"indiana",2022
1,"Jaylin Noel","WR",12,14,237,16.9,0,11,56,5.1,0,912,NA,"iowa-state",2022
2,"Myles Purchase","DB",12,3,53,17.7,0,0,0,NA,0,53,NA,"iowa-state",2022
3,"Stevo Klotz","TE",12,1,18,18,0,0,0,NA,0,18,NA,"iowa-state",2022
4,"Xavier Hutchinson","WR",12,1,0,0,0,0,0,NA,0,1171,NA,"iowa-state",2022
5,"Dimitri Stanley","WR",11,0,0,NA,0,1,9,9,0,429,NA,"iowa-state",2022
6,"Eli Sanders","RB",8,2,40,20,0,0,0,NA,0,288,NA,"iowa-state",2022
1,"Cooper DeJean","DB",13,0,0,NA,0,10,165,16.5,0,256,NA,"iowa",2022
2,"Kaleb Johnson","RB",13,13,325,25,0,0,0,NA,0,1131,NA,"iowa",2022
3,"Riley Moss","DB",13,4,93,23.3,0,0,0,NA,0,93,NA,"iowa",2022
4,"Jay Higgins","LB",12,0,0,NA,0,1,3,3,0,3,NA,"iowa",2022
5,"Arland Bruce IV","WR",11,0,0,NA,0,19,123,6.5,0,357,NA,"iowa",2022
6,"Gavin Williams","RB",11,3,25,8.3,0,0,0,NA,0,207,NA,"iowa",2022
7,"Reggie Bracy","DB",10,0,0,NA,0,1,9,9,0,9,NA,"iowa",2022
1,"Josh Sarratt","S",11,0,0,NA,0,19,113,5.9,0,113,NA,"james-madison",2022
2,"Kris Thornton","WR",11,3,28,9.3,0,0,0,NA,0,1070,NA,"james-madison",2022
3,"Que Reid","S",11,2,48,24,0,0,0,NA,0,62,NA,"james-madison",2022
4,"Sammy Malignaggi","RB",11,6,130,21.7,0,0,0,NA,0,190,NA,"james-madison",2022
5,"Devyn Coles","CB",10,0,0,NA,0,1,1,1,0,19,NA,"james-madison",2022
6,"Kaelon Black","RB",9,2,26,13,0,0,0,NA,0,536,NA,"james-madison",2022
7,"Wayne Knight","RB",8,4,87,21.8,0,0,0,NA,0,142,NA,"james-madison",2022
8,"Solomon Vanhorse","RB",3,3,49,16.3,0,0,0,NA,0,135,NA,"james-madison",2022
1,"Cody Stufflebean","DE",14,1,4,4,0,0,0,NA,0,4,NA,"kansas-state",2022
2,"Malik Knowles","WR",14,23,592,25.7,0,0,0,NA,0,1481,NA,"kansas-state",2022
3,"Phillip Brooks","WR",14,10,182,18.2,0,14,168,12,1,966,NA,"kansas-state",2022
4,"Seth Porter","WR",14,1,26,26,0,0,0,NA,0,33,NA,"kansas-state",2022
1,"Kenny Logan Jr.","S",13,12,237,19.8,0,0,0,NA,0,280,NA,"kansas",2022
2,"O.J. Burroughs","S",13,0,0,NA,0,3,18,6,0,18,NA,"kansas",2022
3,"Trevor Kardell","TE",13,1,3,3,0,0,0,NA,0,68,NA,"kansas",2022
4,"Andrew Russell","DB",12,1,0,0,0,0,0,NA,0,0,NA,"kansas",2022
5,"Luke Grimm","WR",12,0,0,NA,0,1,-3,-3,0,620,NA,"kansas",2022
6,"Sevion Morrison","RB",12,6,128,21.3,0,0,0,NA,0,319,NA,"kansas",2022
7,"Steven McBride","WR",6,1,31,31,0,0,0,NA,0,58,NA,"kansas",2022
8,"Trevor Wilson","WR",4,2,11,5.5,0,0,0,NA,0,63,NA,"kansas",2022
1,"Bryan Bradford","RB",12,7,124,17.7,0,0,0,NA,0,468,NA,"kent-state",2022
2,"Gavin Garcia","RB",12,4,74,18.5,0,0,0,NA,0,309,NA,"kent-state",2022
3,"Luke Floriea","WR",12,0,0,NA,0,4,26,6.5,0,73,NA,"kent-state",2022
4,"Marquez Cooper","RB",12,9,196,21.8,0,0,0,NA,0,1616,NA,"kent-state",2022
5,"Montre Miller","DB",12,1,14,14,0,0,0,NA,0,14,NA,"kent-state",2022
6,"Zayin West","DL",12,1,21,21,0,0,0,NA,0,35,NA,"kent-state",2022
7,"Raymond James","WR",10,0,0,NA,0,9,31,3.4,0,130,NA,"kent-state",2022
8,"Justin Holmes","TE",9,1,7,7,0,0,0,NA,0,7,NA,"kent-state",2022
9,"Ja'Shaun Poke","WR",8,14,411,29.4,0,1,19,19,0,799,NA,"kent-state",2022
1,"Barion Brown","WR",13,16,440,27.5,1,7,28,4,0,1094,NA,"kentucky",2022
2,"Izayah Cummings","TE",13,0,0,NA,0,1,3,3,0,26,NA,"kentucky",2022
3,"Zion Childress","DB",13,1,0,0,0,0,0,NA,0,0,NA,"kentucky",2022
4,"Chaucey Magwood","WR",12,1,-1,-1,0,0,0,NA,0,103,NA,"kentucky",2022
5,"Kavosiey Smoke","RB",12,4,35,8.8,0,0,0,NA,0,342,NA,"kentucky",2022
6,"Tayvion Robinson","WR",11,0,0,NA,0,15,83,5.5,0,618,NA,"kentucky",2022
7,"Jutahn McClain","RB",10,4,31,7.8,0,0,0,NA,0,409,NA,"kentucky",2022
8,"Kobi Albert","DB",10,1,1,1,0,0,0,NA,0,1,NA,"kentucky",2022
1,"Bentley Hanshaw","TE",13,1,0,0,0,0,0,NA,0,117,NA,"liberty",2022
2,"Demario Douglas","WR",13,14,291,20.8,0,18,74,4.1,0,1463,NA,"liberty",2022
3,"Treon Sibley","WR",13,2,20,10,0,0,0,NA,0,206,NA,"liberty",2022
4,"Shedro Louis","RB",12,19,461,24.3,1,0,0,NA,0,1071,NA,"liberty",2022
5,"Dae Dae Hunter","RB",9,1,19,19,0,0,0,NA,0,1022,NA,"liberty",2022
6,"Malik Caper","RB",9,2,16,8,0,0,0,NA,0,49,NA,"liberty",2022
1,"Eric Garror","CB",13,3,51,17,0,26,392,15.1,2,486,NA,"louisiana-lafayette",2022
2,"K.C Ossai","LB",13,1,6,6,0,0,0,NA,0,6,NA,"louisiana-lafayette",2022
3,"Neal Johnson","TE",13,2,7,3.5,0,0,0,NA,0,303,NA,"louisiana-lafayette",2022
4,"Dontae Fleming","WR",12,3,71,23.7,0,1,50,50,0,289,NA,"louisiana-lafayette",2022
5,"Chris Smith","RB",11,14,311,22.2,0,0,0,NA,0,1091,NA,"louisiana-lafayette",2022
6,"Jacob Kibodi","RB",9,1,17,17,0,0,0,NA,0,202,NA,"louisiana-lafayette",2022
7,"Lance Legendre","WR",9,2,11,5.5,0,0,0,NA,0,189,NA,"louisiana-lafayette",2022
1,"Alred Luke","WR",12,23,396,17.2,0,0,0,NA,0,712,NA,"louisiana-monroe",2022
2,"Malik Jackson","WR",12,1,9,9,0,0,0,NA,0,579,NA,"louisiana-monroe",2022
3,"Tyrone Howell","WR",12,0,0,NA,0,3,-2,-0.7,0,850,NA,"louisiana-monroe",2022
4,"Abraham Alce","TE",11,1,22,22,0,0,0,NA,0,22,NA,"louisiana-monroe",2022
5,"Boogie Knight","WR",11,2,40,20,0,2,1,0.5,0,211,NA,"louisiana-monroe",2022
6,"Isaiah Phillips","RB",11,1,13,13,0,0,0,NA,0,50,NA,"louisiana-monroe",2022
7,"Bennett Galloway","RB",4,1,31,31,0,0,0,NA,0,51,NA,"louisiana-monroe",2022
1,"Malik Nabers","WR",14,2,31,15.5,0,2,-2,-1,0,1051,NA,"louisiana-state",2022
2,"Noah Cain","RB",14,7,155,22.1,0,0,0,NA,0,640,NA,"louisiana-state",2022
3,"Gregory Clayton Jr.","WR",12,0,0,NA,0,11,51,4.6,0,51,NA,"louisiana-state",2022
4,"Jack Bech","WR",12,4,82,20.5,0,3,3,1,0,285,NA,"louisiana-state",2022
5,"Chris Hilton Jr.","WR",4,1,23,23,0,0,0,NA,0,132,NA,"louisiana-state",2022
6,"Javen Nicholas","WR",4,2,36,18,0,0,0,NA,0,38,NA,"louisiana-state",2022
1,"J'Dan Burnett","DL",12,1,0,0,0,0,0,NA,0,30,NA,"louisiana-tech",2022
2,"Smoke Harris","WR",12,19,517,27.2,0,19,236,12.4,0,1387,NA,"louisiana-tech",2022
3,"Praise Okorie","WR",11,1,7,7,0,0,0,NA,0,16,NA,"louisiana-tech",2022
4,"Allen Walker","LB",10,1,2,2,0,0,0,NA,0,2,NA,"louisiana-tech",2022
5,"Cyrus Allen","WR",10,3,61,20.3,0,0,0,NA,0,569,NA,"louisiana-tech",2022
6,"Matthew McCallister","WR",7,1,12,12,0,0,0,NA,0,12,NA,"louisiana-tech",2022
7,"Keldric Moody","RB",6,1,12,12,0,0,0,NA,0,14,NA,"louisiana-tech",2022
8,"John Locke","TE",3,1,0,0,0,0,0,NA,0,0,NA,"louisiana-tech",2022
9,"Solomon Lewis","WR",3,4,101,25.3,0,0,0,NA,0,108,NA,"louisiana-tech",2022
10,"Devontae Mozee","DB",2,3,32,10.7,0,0,0,NA,0,32,NA,"louisiana-tech",2022
1,"Braden Smith","WR",13,0,0,NA,0,28,141,5,0,362,NA,"louisville",2022
2,"Jawhar Jordan","RB",13,14,353,25.2,1,0,0,NA,0,1253,NA,"louisville",2022
3,"Chris Bell","WR",9,1,18,18,0,0,0,NA,0,123,NA,"louisville",2022
1,"Steven Gilmore","DB",13,0,0,NA,0,3,19,6.3,0,86,NA,"marshall",2022
2,"Andre Sam","S",12,0,0,NA,0,2,16,8,0,36,NA,"marshall",2022
3,"Ethan Payne","RB",12,1,23,23,0,0,0,NA,0,361,NA,"marshall",2022
4,"Jayden Harrison","WR",12,15,298,19.9,0,0,0,NA,0,389,NA,"marshall",2022
5,"Caleb McMillan","WR",10,2,22,11,0,1,0,0,0,224,NA,"marshall",2022
6,"Talik Keaton","WR",9,2,43,21.5,0,16,105,6.6,0,406,NA,"marshall",2022
1,"Jeshaun Jones","WR",13,0,0,NA,0,7,53,7.6,0,626,NA,"maryland",2022
2,"Octavian Smith Jr.","WR",13,17,386,22.7,0,0,0,NA,0,551,NA,"maryland",2022
3,"Roman Hemby","RB",13,4,43,10.8,0,0,0,NA,0,1330,NA,"maryland",2022
4,"Tai Felton","WR",13,6,150,25,0,0,0,NA,0,459,NA,"maryland",2022
5,"Tarheeb Still","DB",13,0,0,NA,0,17,103,6.1,0,103,NA,"maryland",2022
6,"Deonte Banks","DB",12,1,19,19,0,0,0,NA,0,19,NA,"maryland",2022
7,"Jacob Copeland","WR",12,8,128,16,0,0,0,NA,0,503,NA,"maryland",2022
8,"Joseph Bearns III","FB",11,1,5,5,0,0,0,NA,0,5,NA,"maryland",2022
1,"George Johnson","WR",12,2,20,10,0,0,0,NA,0,426,NA,"massachusetts",2022
2,"Gregory Desrosiers","RB",12,29,599,20.7,0,0,0,NA,0,833,NA,"massachusetts",2022
3,"Tristan Armstrong","DB",12,1,2,2,0,0,0,NA,0,2,NA,"massachusetts",2022
4,"Cam Sullivan-Brown","WR",10,1,14,14,0,0,0,NA,0,387,NA,"massachusetts",2022
5,"Isaac Ross","WR",10,0,0,NA,0,10,92,9.2,0,309,NA,"massachusetts",2022
6,"Da'Shon Ross","LB",6,1,3,3,0,0,0,NA,0,3,NA,"massachusetts",2022
1,"Eddie Lewis","WR",13,0,0,NA,0,27,255,9.4,1,868,NA,"memphis",2022
2,"Gabriel Rogers","WR",13,14,311,22.2,0,0,0,NA,0,858,NA,"memphis",2022
3,"Jevyon Ducker","RB",13,1,43,43,0,0,0,NA,0,690,NA,"memphis",2022
4,"Asa Martin","RB",12,2,28,14,0,0,0,NA,0,775,NA,"memphis",2022
5,"Davion Ross","DB",12,6,168,28,0,0,0,NA,0,168,NA,"memphis",2022
6,"Sutton Smith","RB",10,3,50,16.7,0,0,0,NA,0,243,NA,"memphis",2022
7,"Julian Barnett","DB",4,3,73,24.3,0,0,0,NA,0,73,NA,"memphis",2022
1,"Kamren Kinchens","DB",12,1,0,0,0,0,0,NA,0,99,NA,"miami-fl",2022
2,"Brashard Smith","WR",11,11,250,22.7,0,3,19,6.3,0,599,NA,"miami-fl",2022
3,"Tyrique Stevenson","DB",11,0,0,NA,0,4,37,9.3,0,37,NA,"miami-fl",2022
4,"Kahlil Brantley","TE",8,1,19,19,0,0,0,NA,0,40,NA,"miami-fl",2022
5,"Keyshawn Smith","WR",8,21,640,30.5,1,0,0,NA,0,853,NA,"miami-fl",2022
6,"Jacolby George","WR",7,1,21,21,0,5,71,14.2,0,222,NA,"miami-fl",2022
7,"Xavier Restrepo","WR",7,0,0,NA,0,1,0,0,0,240,NA,"miami-fl",2022
1,"Kevin Davis","RB",13,8,117,14.6,0,1,-12,-12,0,533,NA,"miami-oh",2022
2,"Jalen Walker","WR",12,9,169,18.8,0,16,127,7.9,0,568,NA,"miami-oh",2022
3,"Luke Bolden","TE",12,1,13,13,0,0,0,NA,0,30,NA,"miami-oh",2022
4,"Yahsyn McKee","DB",8,0,0,NA,0,5,30,6,0,48,NA,"miami-oh",2022
1,"Germie Bernard","WR",12,6,119,19.8,0,0,0,NA,0,250,NA,"michigan-state",2022
2,"Jarek Broussard","RB",12,5,95,19,0,0,0,NA,0,441,NA,"michigan-state",2022
3,"Maliq Carr","TE",12,1,7,7,0,0,0,NA,0,216,NA,"michigan-state",2022
4,"Cade McDonald","WR",11,0,0,NA,0,4,44,11,0,75,NA,"michigan-state",2022
5,"Jayden Reed","WR",11,1,20,20,0,13,114,8.8,0,781,NA,"michigan-state",2022
6,"Tyrell Henry","WR",11,10,183,18.3,0,0,0,NA,0,183,NA,"michigan-state",2022
1,"DJ Turner","DB",14,0,0,NA,0,1,3,3,0,48,NA,"michigan",2022
2,"Joe Taylor","WR",14,2,34,17,0,0,0,NA,0,34,NA,"michigan",2022
3,"R.J Moten","DB",14,1,0,0,0,0,0,NA,0,0,NA,"michigan",2022
4,"Ronnie Bell","WR",14,0,0,NA,0,2,45,22.5,0,957,NA,"michigan",2022
5,"A.J. Henning","WR",13,11,241,21.9,0,28,201,7.2,1,511,NA,"michigan",2022
6,"Kalel Mullings","LB",12,0,0,NA,0,1,22,22,0,53,NA,"michigan",2022
7,"Roman Wilson","WR",12,5,114,22.8,0,0,0,NA,0,529,NA,"michigan",2022
8,"Issiah Gash","RB",9,1,12,12,0,0,0,NA,0,137,NA,"michigan",2022
9,"Jake Thaw","WR",2,0,0,NA,0,1,10,10,0,10,NA,"michigan",2022
1,"Teldrick Ross","S",13,1,15,15,0,0,0,NA,0,27,NA,"middle-tennessee-state",2022
2,"Yusuf Ali","WR",13,3,61,20.3,0,0,0,NA,0,449,NA,"middle-tennessee-state",2022
3,"Jaylin Lane","WR",11,11,254,23.1,0,18,152,8.4,0,1350,NA,"middle-tennessee-state",2022
1,"Clay Geary","WR",13,2,18,9,0,0,0,NA,0,103,NA,"minnesota",2022
2,"Derik LeCaptain","LB",13,1,17,17,0,0,0,NA,0,17,NA,"minnesota",2022
3,"Quentin Redding","WR",13,20,508,25.4,0,13,78,6,0,586,NA,"minnesota",2022
1,"Austin Williams","WR",13,0,0,NA,0,3,4,1.3,0,295,NA,"mississippi-state",2022
2,"Lideatrick Griffin","WR",13,19,613,32.3,1,3,7,2.3,0,1122,NA,"mississippi-state",2022
3,"Simeon Price","RB",12,6,99,16.5,0,0,0,NA,0,361,NA,"mississippi-state",2022
4,"Zavion Thomas","WR",11,4,95,23.8,0,15,202,13.5,1,301,NA,"mississippi-state",2022
1,"Dayton Wade","WR",13,14,307,21.9,0,0,0,NA,0,694,NA,"mississippi",2022
2,"Jonathan Mingo","WR",13,0,0,NA,0,1,13,13,0,867,NA,"mississippi",2022
3,"Jordan Watkins","WR",13,0,0,NA,0,13,68,5.2,0,514,NA,"mississippi",2022
4,"Casey Kelly","TE",11,1,8,8,0,0,0,NA,0,25,NA,"mississippi",2022
5,"Cedric Johnson","DE",11,0,0,NA,0,1,14,14,0,14,NA,"mississippi",2022
6,"Jalen Knox","WR",10,4,51,12.8,0,0,0,NA,0,51,NA,"mississippi",2022
7,"Jaylon Robinson","WR",8,4,55,13.8,0,0,0,NA,0,111,NA,"mississippi",2022
8,"Bobo Miller","RB",6,0,0,NA,0,1,16,16,0,27,NA,"mississippi",2022
9,"Matt Jones","RB",4,1,18,18,0,0,0,NA,0,21,NA,"mississippi",2022
10,"Jonathan Hess","TE",3,1,8,8,0,0,0,NA,0,8,NA,"mississippi",2022
1,"Luther Burden","WR",13,0,0,NA,0,12,151,12.6,1,614,NA,"missouri",2022
2,"Dominic Lovett","WR",12,0,0,NA,0,1,-4,-4,0,848,NA,"missouri",2022
3,"Kris Abrams-Draine","DB",12,6,99,16.5,0,0,0,NA,0,99,NA,"missouri",2022
4,"Nathaniel Peat","RB",12,6,92,15.3,0,0,0,NA,0,596,NA,"missouri",2022
5,"Elijah Young","RB",9,1,16,16,0,0,0,NA,0,147,NA,"missouri",2022
6,"Tavorus Jones","RB",4,1,21,21,0,0,0,NA,0,82,NA,"missouri",2022
1,"Amir Hassan","RB",12,0,0,NA,0,15,132,8.8,0,135,NA,"navy",2022
2,"Daniel Jones","RB",12,2,50,25,0,0,0,NA,0,117,NA,"navy",2022
3,"Maquel Haywood","RB",12,17,306,18,0,0,0,NA,0,916,NA,"navy",2022
4,"Vincent Terrell II","RB",12,2,59,29.5,0,1,15,15,0,533,NA,"navy",2022
5,"Maurice Moore","RB",1,1,16,16,0,0,0,NA,0,16,NA,"navy",2022
1,"Alante Brown","WR",12,1,11,11,0,0,0,NA,0,201,NA,"nebraska",2022
2,"Anthony Grant","RB",12,3,47,15.7,0,0,0,NA,0,1066,NA,"nebraska",2022
3,"Chris Kolarevic","LB",12,2,18,9,0,0,0,NA,0,18,NA,"nebraska",2022
4,"Trey Palmer","WR",12,3,62,20.7,0,4,36,9,0,1216,NA,"nebraska",2022
5,"Zach Weinmaster","RB",12,5,85,17,0,0,0,NA,0,85,NA,"nebraska",2022
6,"Tommi Hill","WR",11,12,221,18.4,0,0,0,NA,0,221,NA,"nebraska",2022
1,"Courtney Reese","RB",12,8,139,17.4,0,0,0,NA,0,584,NA,"nevada-las-vegas",2022
2,"Jerrae Williams","DB",12,1,30,30,0,0,0,NA,0,42,NA,"nevada-las-vegas",2022
3,"Nohl Williams","DB",11,7,172,24.6,0,7,46,6.6,0,280,NA,"nevada-las-vegas",2022
4,"Kue Olotoa","TE",10,1,8,8,0,0,0,NA,0,8,NA,"nevada-las-vegas",2022
5,"Jeff Weimer","WR",7,0,0,NA,0,3,15,5,0,293,NA,"nevada-las-vegas",2022
6,"Sammy Green","RB",2,2,47,23.5,0,0,0,NA,0,47,NA,"nevada-las-vegas",2022
1,"Bentlee Sanders","DB",12,19,337,17.7,0,13,93,7.2,0,464,NA,"nevada",2022
2,"Tongiaki Mateialona","LB",12,1,12,12,0,0,0,NA,0,15,NA,"nevada",2022
3,"Jamaal Bell","WR",11,11,252,22.9,0,0,0,NA,0,539,NA,"nevada",2022
4,"Devonte Lee","RB",8,2,35,17.5,0,0,0,NA,0,369,NA,"nevada",2022
1,"Jonathan Brady","WR",13,10,200,20,0,0,0,NA,0,597,NA,"new-mexico-state",2022
2,"Lawrence Dixon","WR",13,1,24,24,0,23,159,6.9,0,194,NA,"new-mexico-state",2022
3,"Thomaz Whitford","TE",13,1,8,8,0,0,0,NA,0,86,NA,"new-mexico-state",2022
4,"Eric Marsh","LB",10,1,5,5,0,0,0,NA,0,63,NA,"new-mexico-state",2022
5,"Jordin Parker","WR",9,2,30,15,0,0,0,NA,0,159,NA,"new-mexico-state",2022
6,"Joshua Ferguson","LB",9,0,0,NA,0,1,13,13,0,13,NA,"new-mexico-state",2022
1,"Jer'Marius Lewis","S",12,2,41,20.5,0,3,47,15.7,0,88,NA,"new-mexico",2022
2,"Andrew Erickson","WR",11,0,0,NA,0,1,-2,-2,0,115,NA,"new-mexico",2022
3,"Luke Wysong","WR",11,3,33,11,0,13,65,5,0,421,NA,"new-mexico",2022
4,"Nate Jones","RB",11,1,30,30,0,0,0,NA,0,580,NA,"new-mexico",2022
5,"Christian Washington","RB",10,16,427,26.7,1,0,0,NA,0,813,NA,"new-mexico",2022
6,"Connor Witthoft","TE",9,1,5,5,0,0,0,NA,0,28,NA,"new-mexico",2022
7,"Will Dennis","TE",9,1,12,12,0,0,0,NA,0,12,NA,"new-mexico",2022
8,"Jaden Hullaby","TE",8,1,12,12,0,0,0,NA,0,115,NA,"new-mexico",2022
1,"Julian Gray","WR",13,16,380,23.8,0,0,0,NA,0,535,NA,"north-carolina-state",2022
2,"Thayer Thomas","WR",13,0,0,NA,0,17,128,7.5,0,763,NA,"north-carolina-state",2022
3,"Jordan Houston","RB",12,3,58,19.3,0,0,0,NA,0,815,NA,"north-carolina-state",2022
4,"Jalen Coit","WR",7,0,0,NA,0,1,12,12,0,22,NA,"north-carolina-state",2022
1,"Bryson Nesbit","TE",14,1,43,43,1,0,0,NA,0,550,NA,"north-carolina",2022
2,"Elijah Green","RB",14,1,14,14,0,0,0,NA,0,679,NA,"north-carolina",2022
3,"Jalen Brooks","LB",14,1,7,7,0,0,0,NA,0,7,NA,"north-carolina",2022
4,"Randy Caldwell","LB",14,1,1,1,0,0,0,NA,0,1,NA,"north-carolina",2022
5,"Will Hardy","DB",14,2,50,25,0,0,0,NA,0,50,NA,"north-carolina",2022
6,"D.J. Jones","RB",13,1,14,14,0,0,0,NA,0,240,NA,"north-carolina",2022
7,"Omarion Hampton","RB",13,7,151,21.6,0,0,0,NA,0,592,NA,"north-carolina",2022
8,"Cam'Ron Kelly","DB",12,0,0,NA,0,5,64,12.8,0,87,NA,"north-carolina",2022
9,"George Pettaway","RB",11,7,221,31.6,0,1,16,16,0,351,NA,"north-carolina",2022
10,"Josh Downs","WR",11,0,0,NA,0,10,133,13.3,0,1162,NA,"north-carolina",2022
11,"Antoine Green","WR",9,1,20,20,0,0,0,NA,0,818,NA,"north-carolina",2022
1,"Asher Alberding","TE",14,2,0,0,0,0,0,NA,0,0,NA,"north-texas",2022
2,"Jay Maclin","WR",14,5,83,16.6,0,0,0,NA,0,463,NA,"north-texas",2022
3,"Roderic Burns","WR",14,0,0,NA,0,11,49,4.5,0,728,NA,"north-texas",2022
4,"Grady Brewer","LB",13,1,0,0,0,0,0,NA,0,0,NA,"north-texas",2022
5,"Kaylon Horton","WR",13,27,699,25.9,1,0,0,NA,0,925,NA,"north-texas",2022
6,"Xzavior Kautai","TE",12,1,12,12,0,0,0,NA,0,12,NA,"north-texas",2022
7,"Jordan Smart","WR",11,3,46,15.3,0,0,0,NA,0,381,NA,"north-texas",2022
8,"Isaiah Johnson","RB",10,1,12,12,0,0,0,NA,0,302,NA,"north-texas",2022
9,"Christian Lee","TE",9,3,14,4.7,0,0,0,NA,0,14,NA,"north-texas",2022
10,"Bryson Jackson","WR",5,1,12,12,0,0,0,NA,0,32,NA,"north-texas",2022
1,"Billy Dozier","WR",12,8,138,17.3,0,0,0,NA,0,149,NA,"northern-illinois",2022
2,"Fabian McCray","WR",12,2,30,15,0,0,0,NA,0,204,NA,"northern-illinois",2022
3,"Kacper Rutkiewicz","WR",12,1,14,14,0,1,3,3,0,494,NA,"northern-illinois",2022
4,"Nick Rattin","LB",12,1,7,7,0,0,0,NA,0,7,NA,"northern-illinois",2022
5,"Cole Tucker","WR",11,0,0,NA,0,4,10,2.5,0,642,NA,"northern-illinois",2022
6,"Jaiden Credle","RB",7,3,59,19.7,0,0,0,NA,0,347,NA,"northern-illinois",2022
7,"Mason Blakemore","RB",6,11,186,16.9,0,0,0,NA,0,307,NA,"northern-illinois",2022
8,"Dane Pardridge","WR",3,0,0,NA,0,1,0,0,0,0,NA,"northern-illinois",2022
1,"Donny Navarro III","WR",12,0,0,NA,0,8,19,2.4,0,256,NA,"northwestern",2022
2,"Evan Hull","RB",12,9,181,20.1,0,0,0,NA,0,1640,NA,"northwestern",2022
3,"Marshall Lang","TE",12,1,0,0,0,0,0,NA,0,192,NA,"northwestern",2022
4,"Declan Carr","LB",8,1,3,3,0,0,0,NA,0,3,NA,"northwestern",2022
1,"Audric Estime","RB",13,1,29,29,0,0,0,NA,0,1084,NA,"notre-dame",2022
2,"Chris Tyree","RB",13,15,254,16.9,0,0,0,NA,0,836,NA,"notre-dame",2022
3,"Lorenzo Styles Jr.","WR",13,2,64,32,0,0,0,NA,0,453,NA,"notre-dame",2022
4,"Matt Salerno","WR",13,0,0,NA,0,5,37,7.4,0,99,NA,"notre-dame",2022
5,"Brandon Joseph","S",10,0,0,NA,0,18,179,9.9,0,208,NA,"notre-dame",2022
1,"Emeka Egbuka","WR",13,1,25,25,0,11,75,6.8,0,1338,NA,"ohio-state",2022
2,"Jakailin Johnson","DB",13,0,0,NA,0,1,0,0,0,0,NA,"ohio-state",2022
3,"Xavier Johnson","WR",13,12,269,22.4,0,0,5,NA,0,571,NA,"ohio-state",2022
4,"Jayden Ballard","WR",12,1,0,0,0,1,14,14,0,169,NA,"ohio-state",2022
5,"Deamonte Trayanum","RB",11,3,29,9.7,0,0,0,NA,0,135,NA,"ohio-state",2022
6,"Reis Stocksdale","WR",6,0,0,NA,0,2,-1,-0.5,0,11,NA,"ohio-state",2022
1,"Jacoby Jones","WR",14,12,225,18.8,0,0,0,NA,0,1013,NA,"ohio",2022
2,"Kyle Kelly","LB",14,3,19,6.3,0,0,0,NA,0,19,NA,"ohio",2022
3,"Miles Cross","WR",14,2,20,10,0,0,0,NA,0,585,NA,"ohio",2022
4,"Sam Wiglusz","WR",14,4,61,15.3,0,12,32,2.7,0,993,NA,"ohio",2022
5,"Bryce Butler","TE",13,1,6,6,0,0,0,NA,0,6,NA,"ohio",2022
6,"Keegan Wilburn","WR",13,31,734,23.7,1,0,0,NA,0,768,NA,"ohio",2022
7,"Phillip Cole","WR",12,2,33,16.5,0,0,0,NA,0,33,NA,"ohio",2022
8,"Julian Ross","RB",6,1,17,17,0,0,0,NA,0,84,NA,"ohio",2022
9,"Tyler Walton","WR",4,0,0,NA,0,3,-1,-0.3,0,107,NA,"ohio",2022
1,"Ben Kopenski","DE",13,1,0,0,0,0,0,NA,0,0,NA,"oklahoma-state",2022
2,"Brennan Presley","WR",13,11,267,24.3,0,14,111,7.9,0,1203,NA,"oklahoma-state",2022
3,"Cale Cabbiness","WR",13,5,87,17.4,0,0,0,NA,0,124,NA,"oklahoma-state",2022
4,"Jaden Nixon","RB",13,14,385,27.5,1,0,0,NA,0,755,NA,"oklahoma-state",2022
5,"John Paul Richardson","WR",13,1,21,21,0,0,0,NA,0,514,NA,"oklahoma-state",2022
6,"Braylin Presley","WR",7,1,19,19,0,0,0,NA,0,48,NA,"oklahoma-state",2022
1,"Jalil Farooq","WR",13,12,275,22.9,0,0,0,NA,0,881,NA,"oklahoma",2022
2,"Marvin Mims","WR",13,0,38,NA,0,10,160,16,0,1284,NA,"oklahoma",2022
3,"LV Bunkley-Shelton","WR",12,1,14,14,0,1,8,8,0,51,NA,"oklahoma",2022
4,"Trevon West","WR",12,0,0,NA,0,1,1,1,0,8,NA,"oklahoma",2022
5,"Billy Bowman","DB",11,9,138,15.3,0,0,0,NA,0,149,NA,"oklahoma",2022
6,"Tawee Walker","RB",11,2,10,5,0,0,0,NA,0,79,NA,"oklahoma",2022
1,"Ahmarian Granger","WR",12,1,18,18,0,0,0,NA,0,192,NA,"old-dominion",2022
2,"Alec Solano","LB",12,1,5,5,0,0,0,NA,0,5,NA,"old-dominion",2022
3,"Alonzo Ford","DT",12,0,0,NA,0,1,4,4,0,4,NA,"old-dominion",2022
4,"Isiah Paige","WR",12,0,0,NA,0,11,83,7.5,0,250,NA,"old-dominion",2022
5,"Lamareon James","CB",12,20,425,21.3,0,0,0,NA,0,425,NA,"old-dominion",2022
6,"Tobias Harris","CB",12,0,0,NA,0,2,36,18,0,36,NA,"old-dominion",2022
