"rk","player","pos","g","ret","yds","y_ret","krtd","ret_2","yds_2","y_ret_2","prtd","ap_yd","awards","Team","Year"
5,"Jacolby Hewitt","WR",10,10,226,22.6,0,0,0,NA,0,279,NA,"indiana",2021
6,"Reese Taylor","DB",9,0,0,NA,0,4,32,8,0,32,NA,"indiana",2021
7,"D.J. Matthews","WR",5,0,0,NA,0,4,83,20.8,1,276,NA,"indiana",2021
8,"David Holloman","RB",4,3,66,22,0,0,0,NA,0,100,NA,"indiana",2021
9,"David Ellis","RB",3,1,16,16,0,0,0,NA,0,26,NA,"indiana",2021
1,"DeShawn Hanika","TE",13,1,13,13,0,0,0,NA,0,13,NA,"iowa-state",2021
2,"Easton Dean","TE",13,1,0,0,0,0,0,NA,0,18,NA,"iowa-state",2021
3,"Jaylin Noel","WR",13,11,286,26,0,15,92,6.1,0,647,NA,"iowa-state",2021
4,"Jirehl Brock","RB",13,1,12,12,0,0,0,NA,0,229,NA,"iowa-state",2021
5,"Xavier Hutchinson","WR",13,1,21,21,0,0,0,NA,0,1026,NA,"iowa-state",2021
6,"Tarique Milton","WR",12,0,0,NA,0,1,11,11,0,289,NA,"iowa-state",2021
7,"Eli Sanders","RB",4,3,73,24.3,0,0,0,NA,0,143,NA,"iowa-state",2021
1,"Charlie Jones","WR",14,25,635,25.4,1,37,285,7.7,0,1251,NA,"iowa",2021
2,"Gavin Williams","RB",14,1,18,18,0,0,0,NA,0,370,NA,"iowa",2021
3,"Tyler Goodson","RB",13,1,5,5,0,0,0,NA,0,1403,NA,"iowa",2021
4,"Ivory Kelly-Martin","RB",11,2,81,40.5,0,0,0,NA,0,332,NA,"iowa",2021
5,"Cooper DeJean","DB",7,1,20,20,0,0,0,NA,0,20,NA,"iowa",2021
6,"Max Cooper","WR",4,0,0,NA,0,1,3,3,0,5,NA,"iowa",2021
1,"Malik Knowles","WR",13,20,662,33.1,2,0,0,NA,0,1209,NA,"kansas-state",2021
2,"Phillip Brooks","WR",13,4,62,15.5,0,10,86,8.6,0,684,NA,"kansas-state",2021
3,"Ryan Henington","LB",13,1,0,0,0,0,0,NA,0,0,NA,"kansas-state",2021
4,"Seth Porter","WR",12,2,11,5.5,0,0,0,NA,0,11,NA,"kansas-state",2021
1,"Kenny Logan Jr.","S",12,15,419,27.9,0,0,0,NA,0,441,NA,"kansas",2021
2,"Kwamie Lassiter II","WR",12,0,0,NA,0,8,108,13.5,0,761,NA,"kansas",2021
3,"Trevor Wilson","WR",12,1,20,20,0,0,0,NA,0,426,NA,"kansas",2021
4,"Luke Grimm","WR",10,1,27,27,0,0,0,NA,0,376,NA,"kansas",2021
5,"Kyler Pearson","WR",8,5,50,10,0,0,0,NA,0,50,NA,"kansas",2021
6,"Jamahl Horne","WR",5,2,45,22.5,0,0,0,NA,0,45,NA,"kansas",2021
1,"Marquez Cooper","RB",14,2,48,24,0,0,0,NA,0,1348,NA,"kent-state",2021
2,"Nykeim Johnson","WR",14,16,346,21.6,0,12,66,5.5,0,1115,NA,"kent-state",2021
3,"Ja'Shaun Poke","WR",13,24,565,23.5,0,0,0,NA,0,920,NA,"kent-state",2021
4,"Aaron Hackett","TE",12,5,54,10.8,0,0,0,NA,0,75,NA,"kent-state",2021
5,"Capone Blue","CB",12,0,0,NA,0,1,0,0,0,0,NA,"kent-state",2021
6,"C.J. Holmes","S",12,2,42,21,0,0,0,NA,0,42,NA,"kent-state",2021
7,"Bryan Bradford","RB",11,4,70,17.5,0,0,0,NA,0,363,NA,"kent-state",2021
8,"Mark Williams","TE",10,2,-10,-5,0,0,0,NA,0,-10,NA,"kent-state",2021
9,"Daniel Bangura","RB",3,0,0,NA,0,1,16,16,0,96,NA,"kent-state",2021
10,"J.B. Awolowo","WR",3,0,0,NA,0,1,0,0,0,0,NA,"kent-state",2021
11,"Isaiah Wooden","WR",1,1,25,25,0,0,0,NA,0,25,NA,"kent-state",2021
1,"Chaucey Magwood","WR",13,1,11,11,0,0,0,NA,0,28,NA,"kentucky",2021
2,"Justin Rigg","TE",13,1,0,0,0,0,0,NA,0,189,NA,"kentucky",2021
3,"Wan'Dale Robinson","WR",13,0,0,NA,0,6,20,3.3,0,1465,NA,"kentucky",2021
4,"Zach Johnson","DB",13,14,259,18.5,0,0,0,NA,0,259,NA,"kentucky",2021
5,"Kavosiey Smoke","RB",12,2,31,15.5,0,0,0,NA,0,464,NA,"kentucky",2021
6,"Josh Ali","WR",10,0,0,NA,0,9,133,14.8,1,747,NA,"kentucky",2021
7,"Rahsaan Lewis","",6,0,0,NA,0,1,12,12,0,16,NA,"kentucky",2021
8,"Rashaan Lewis","WR",3,0,0,NA,0,1,12,12,0,16,NA,"kentucky",2021
1,"Brody Brumm","WR",13,1,28,28,0,0,0,NA,0,163,NA,"liberty",2021
2,"Cedric Stone","S",13,1,8,8,0,0,0,NA,0,8,NA,"liberty",2021
3,"Duron Lowe","CB",13,7,145,20.7,0,0,0,NA,0,154,NA,"liberty",2021
4,"Shedro Louis","RB",13,21,423,20.1,0,0,0,NA,0,1071,NA,"liberty",2021
5,"TJ Green","RB",13,1,20,20,0,0,0,NA,0,551,NA,"liberty",2021
6,"Demario Douglas","WR",12,2,59,29.5,0,21,143,6.8,1,905,NA,"liberty",2021
7,"Jaylon Jimmerson","S",12,0,0,NA,0,1,0,0,0,0,NA,"liberty",2021
8,"D.J. Stubbs","WR",11,2,11,5.5,0,5,47,9.4,0,400,NA,"liberty",2021
9,"Malik Caper","RB",5,1,9,9,0,0,0,NA,0,14,NA,"liberty",2021
1,"Eric Garror","CB",14,3,38,12.7,0,24,139,5.8,0,223,NA,"louisiana-lafayette",2021
2,"Neal Johnson","TE",14,1,3,3,0,0,0,NA,0,290,NA,"louisiana-lafayette",2021
3,"Pearse Migl","TE",14,1,10,10,0,0,0,NA,0,113,NA,"louisiana-lafayette",2021
4,"Chris Smith","RB",13,23,481,20.9,0,0,0,NA,0,1411,NA,"louisiana-lafayette",2021
5,"Dontae Fleming","WR",12,2,50,25,0,1,15,15,0,387,NA,"louisiana-lafayette",2021
6,"Emani Bailey","RB",11,2,13,6.5,0,0,0,NA,0,808,NA,"louisiana-lafayette",2021
7,"Jacob Bernard","WR",10,1,13,13,0,0,0,NA,0,97,NA,"louisiana-lafayette",2021
1,"Abraham Alce","FB",12,1,19,19,0,0,0,NA,0,36,NA,"louisiana-monroe",2021
2,"Boogie Knight","WR",12,12,219,18.3,0,6,20,3.3,0,824,NA,"louisiana-monroe",2021
3,"Jared Sparks","WR",11,1,16,16,0,0,0,NA,0,352,NA,"louisiana-monroe",2021
1,"Corey Kiner","RB",11,2,36,18,0,0,0,NA,0,366,NA,"louisiana-state",2021
2,"Trey Palmer","WR",11,7,142,20.3,0,18,115,6.4,0,601,NA,"louisiana-state",2021
3,"Jontre Kirklin","WR",9,2,18,9,0,0,0,NA,0,128,NA,"louisiana-state",2021
4,"Deion Smith","WR",6,0,0,NA,0,1,0,0,0,186,NA,"louisiana-state",2021
5,"Kayshon Boutte","WR",6,1,20,20,0,0,0,NA,0,528,NA,"louisiana-state",2021
6,"Koy Moore","WR",6,0,0,NA,0,3,0,0,0,71,NA,"louisiana-state",2021
7,"Chris Hilton Jr.","WR",4,1,3,3,0,0,0,NA,0,84,NA,"louisiana-state",2021
1,"Joseph Mason","DL",12,3,20,6.7,0,0,0,NA,0,47,NA,"louisiana-tech",2021
2,"Smoke Harris","WR",12,0,0,NA,0,22,195,8.9,0,955,NA,"louisiana-tech",2021
3,"Tahj Magee","WR",12,1,46,46,0,0,0,NA,0,87,NA,"louisiana-tech",2021
4,"Bub Means","WR",11,12,244,20.3,0,0,0,NA,0,666,NA,"louisiana-tech",2021
5,"Isaiah Graham","WR",10,1,16,16,0,0,0,NA,0,299,NA,"louisiana-tech",2021
6,"Harlan Dixon","RB",9,3,65,21.7,0,0,0,NA,0,188,NA,"louisiana-tech",2021
7,"Samuel Emilus","WR",8,3,66,22,0,0,0,NA,0,323,NA,"louisiana-tech",2021
8,"Solomon Lewis","WR",4,10,251,25.1,0,0,0,NA,0,247,NA,"louisiana-tech",2021
9,"Matthew McCallister","WR",1,2,21,10.5,0,0,0,NA,0,21,NA,"louisiana-tech",2021
1,"Maurice Burkley","RB",13,4,55,13.8,0,0,0,NA,0,163,NA,"louisville",2021
2,"Tyler Harrell","WR",13,4,90,22.5,0,0,0,NA,0,613,NA,"louisville",2021
3,"Jordan Watkins","WR",12,1,28,28,0,8,85,10.6,0,642,NA,"louisville",2021
4,"Josh Johnson","WR",12,0,0,NA,0,2,12,6,0,137,NA,"louisville",2021
5,"Hassan Hall","RB",9,17,376,22.1,0,0,0,NA,0,667,NA,"louisville",2021
6,"Braden Smith","WR",4,0,0,NA,0,5,60,12,1,131,NA,"louisville",2021
7,"Jawhar Jordan","RB",4,5,183,36.6,1,0,0,NA,0,301,NA,"louisville",2021
1,"Cory McCoy","S",13,4,113,28.3,0,0,0,NA,0,178,NA,"marshall",2021
2,"Jayden Harrison","WR",13,15,378,25.2,1,0,0,NA,0,632,NA,"marshall",2021
3,"Naquan Renalds","S",13,0,0,NA,0,1,8,8,0,8,NA,"marshall",2021
4,"Rasheen Ali","RB",13,1,97,97,1,0,0,NA,0,1840,NA,"marshall",2021
5,"Shadeed Ahmed","WR",13,1,22,22,0,0,0,NA,0,485,NA,"marshall",2021
6,"Sheldon Evans","RB",13,9,131,14.6,0,0,0,NA,0,548,NA,"marshall",2021
7,"Willie Johnson","WR",13,1,14,14,0,17,130,7.6,0,795,NA,"marshall",2021
8,"Daniel Foster","DL",10,2,1,0.5,0,0,0,NA,0,5,NA,"marshall",2021
9,"Talik Keaton","WR",7,1,6,6,0,6,21,3.5,0,295,NA,"marshall",2021
1,"CJ Dippre","TE",13,1,0,0,0,0,0,NA,0,25,NA,"maryland",2021
2,"Rakim Jarrett","WR",13,9,158,17.6,0,0,0,NA,0,989,NA,"maryland",2021
3,"Tarheeb Still","DB",13,0,0,NA,0,21,172,8.2,1,186,NA,"maryland",2021
4,"Marcus Fleming","WR",7,4,88,22,0,0,0,NA,0,285,NA,"maryland",2021
5,"Dontay Demus","WR",6,5,95,19,0,0,0,NA,0,602,NA,"maryland",2021
6,"Jeshaun Jones","WR",6,1,21,21,0,2,11,5.5,0,256,NA,"maryland",2021
7,"Isaiah Jacobs","RB",5,2,14,7,0,0,0,NA,0,177,NA,"maryland",2021
8,"TJ Kautai","LB",5,1,0,0,0,0,0,NA,0,0,NA,"maryland",2021
9,"Dejuan Ellis","WR",4,3,56,18.7,0,0,0,NA,0,56,NA,"maryland",2021
10,"Roman Hemby","RB",4,1,28,28,0,0,0,NA,0,100,NA,"maryland",2021
1,"Eric Collins","WR",12,6,92,15.3,0,9,66,7.3,0,357,NA,"massachusetts",2021
2,"Tray Pettway","WR",12,1,-2,-2,0,0,0,NA,0,215,NA,"massachusetts",2021
3,"Josiah Johnson","TE",11,1,12,12,0,0,0,NA,0,177,NA,"massachusetts",2021
4,"Jermaine Johnson Jr.","WR",10,7,133,19,0,0,0,NA,0,218,NA,"massachusetts",2021
5,"Kay'ron Adams","RB",7,4,49,12.3,0,0,0,NA,0,206,NA,"massachusetts",2021
6,"Jamir Roberts","WR",4,7,156,22.3,0,0,0,NA,0,156,NA,"massachusetts",2021
1,"Calvin Austin III","WR",12,0,0,NA,0,5,135,27,1,1353,NA,"memphis",2021
2,"Drew Martin","TE",12,2,14,7,0,0,0,NA,0,14,NA,"memphis",2021
3,"Greg Rubin","DB",12,0,0,NA,0,1,-4,-4,0,-4,NA,"memphis",2021
4,"Koby Drake","WR",12,0,0,NA,0,4,0,0,0,125,NA,"memphis",2021
5,"Jason Ivory","WR",11,3,65,21.7,0,0,0,NA,0,478,NA,"memphis",2021
6,"Asa Martin","RB",10,2,16,8,0,0,0,NA,0,274,NA,"memphis",2021
7,"Gabriel Rogers","RB",9,22,549,25,0,0,0,NA,0,760,NA,"memphis",2021
8,"Cameron Fleming","RB",6,2,34,17,0,0,0,NA,0,48,NA,"memphis",2021
1,"Brashard Smith","WR",12,8,146,18.3,0,0,0,NA,0,368,NA,"miami-fl",2021
2,"Keyshawn Smith","WR",12,1,22,22,0,0,0,NA,0,427,NA,"miami-fl",2021
3,"Mike Harley","WR",12,1,18,18,0,0,0,NA,0,562,NA,"miami-fl",2021
4,"Xavier Restrepo","WR",12,4,100,25,0,2,-2,-1,0,471,NA,"miami-fl",2021
5,"Tyrique Stevenson","CB",11,0,0,NA,0,6,59,9.8,0,98,NA,"miami-fl",2021
6,"Amari Carter","S",10,1,20,20,0,0,0,NA,0,20,NA,"miami-fl",2021
7,"Jacolby George","WR",9,0,0,NA,0,13,142,10.9,0,318,NA,"miami-fl",2021
1,"Jalen Walker","WR",13,10,197,19.7,0,10,80,8,0,672,NA,"miami-oh",2021
2,"Kevin Davis","RB",13,9,142,15.8,0,0,0,NA,0,681,NA,"miami-oh",2021
3,"Kenny Tracy","RB",12,3,23,7.7,0,0,0,NA,0,483,NA,"miami-oh",2021
4,"David Afari","RB",9,1,6,6,0,0,0,NA,0,158,NA,"miami-oh",2021
5,"Dominic Nardone","LB",6,2,27,13.5,0,0,0,NA,0,27,NA,"miami-oh",2021
6,"Darez Snider","RB",3,0,0,NA,0,1,6,6,0,34,NA,"miami-oh",2021
1,"Jayden Reed","WR",13,16,376,23.5,0,11,238,21.6,2,1674,NA,"michigan-state",2021
2,"Montorie Foster","WR",13,5,77,15.4,0,0,0,NA,0,241,NA,"michigan-state",2021
3,"Jalen Nailor","WR",9,5,81,16.2,0,0,0,NA,0,772,NA,"michigan-state",2021
4,"Cade McDonald","WR",5,0,0,NA,0,1,-1,-1,0,-1,NA,"michigan-state",2021
1,"A.J. Henning","WR",14,7,177,25.3,1,29,274,9.4,0,692,NA,"michigan",2021
2,"Caden Kolesar","DB",14,0,0,NA,0,3,33,11,0,34,NA,"michigan",2021
3,"Carter Selzer","TE",14,1,3,3,0,0,0,NA,0,9,NA,"michigan",2021
4,"DJ Turner","DB",14,0,0,NA,0,1,25,25,0,90,NA,"michigan",2021
5,"Michael Barrett","LB",14,1,15,15,0,0,0,NA,0,18,NA,"michigan",2021
6,"Mike Sainristil","WR",14,2,27,13.5,0,0,0,NA,0,346,NA,"michigan",2021
7,"Kalel Mullings","LB",13,1,3,3,0,0,0,NA,0,3,NA,"michigan",2021
8,"Roman Wilson","WR",13,1,20,20,0,0,0,NA,0,499,NA,"michigan",2021
9,"Andrel Anthony","WR",12,1,21,21,0,0,0,NA,0,275,NA,"michigan",2021
10,"Blake Corum","RB",12,12,304,25.3,0,0,0,NA,0,1397,NA,"michigan",2021
11,"Matt Torey","WR",11,0,0,NA,0,1,1,1,0,1,NA,"michigan",2021
12,"Ronnie Bell","WR",1,0,0,NA,0,1,31,31,0,107,NA,"michigan",2021
1,"Gregory Grate Jr.","S",13,0,0,NA,0,1,5,5,0,8,NA,"middle-tennessee-state",2021
2,"Frank Peasant","RB",12,1,7,7,0,0,0,NA,0,337,NA,"middle-tennessee-state",2021
3,"Jaylin Lane","WR",12,13,285,21.9,0,19,295,15.5,1,1139,NA,"middle-tennessee-state",2021
4,"Yusuf Ali","WR",11,1,26,26,0,0,0,NA,0,513,NA,"middle-tennessee-state",2021
5,"Amir Rasul","RB",9,1,15,15,0,0,0,NA,0,148,NA,"middle-tennessee-state",2021
1,"Derik LeCaptain","LB",13,1,0,0,0,0,0,NA,0,42,NA,"minnesota",2021
2,"Phillip Howard","DB",13,1,10,10,0,0,0,NA,0,34,NA,"minnesota",2021
3,"Brock Annexstad","WR",12,0,0,NA,0,9,71,7.9,0,71,NA,"minnesota",2021
4,"Bucky Irving","RB",12,8,194,24.3,0,0,0,NA,0,966,NA,"minnesota",2021
5,"Chris Autman-Bell","WR",11,1,0,0,0,0,0,NA,0,506,NA,"minnesota",2021
6,"Karter Shaw","OL",9,1,8,8,0,0,0,NA,0,8,NA,"minnesota",2021
7,"Bryce Williams","RB",8,5,60,12,0,0,0,NA,0,265,NA,"minnesota",2021
8,"Treyson Potts","RB",5,1,17,17,0,6,65,10.8,0,648,NA,"minnesota",2021
1,"Austin Williams","WR",13,0,0,NA,0,5,21,4.2,0,638,NA,"mississippi-state",2021
2,"Dillon Johnson","RB",13,3,42,14,0,0,0,NA,0,949,NA,"mississippi-state",2021
3,"Jaden Walley","WR",13,0,0,NA,0,16,130,8.1,0,758,NA,"mississippi-state",2021
4,"Jo'quavious Marks","RB",13,11,231,21,0,0,0,NA,0,1149,NA,"mississippi-state",2021
5,"Sherman Timbs","LB",13,1,3,3,0,0,0,NA,0,3,NA,"mississippi-state",2021
6,"Lideatrick Griffin","WR",10,14,459,32.8,1,0,0,NA,0,728,NA,"mississippi-state",2021
7,"Teddy Knox","WR",3,1,31,31,0,0,0,NA,0,31,NA,"mississippi-state",2021
1,"Henry Parrish Jr.","RB",13,1,23,23,0,0,0,NA,0,749,NA,"mississippi",2021
2,"John Rhys Plumlee","QB",13,1,14,14,0,0,0,NA,0,287,NA,"mississippi",2021
3,"Braylon Sanders","WR",12,0,0,NA,0,2,31,15.5,0,586,NA,"mississippi",2021
4,"Dontario Drummond","WR",12,0,0,NA,0,5,56,11.2,0,1124,NA,"mississippi",2021
5,"Jerrion Ealy","RB",12,11,258,23.5,0,0,0,NA,0,1244,NA,"mississippi",2021
6,"Dannis Jackson","WR",11,3,57,19,0,0,0,NA,0,301,NA,"mississippi",2021
7,"Jake Springer","DB",9,0,0,NA,0,1,6,6,0,6,NA,"mississippi",2021
8,"Kentrel Bullock","RB",6,2,29,14.5,0,0,0,NA,0,109,NA,"mississippi",2021
1,"D'ionte Smith","WR",14,0,0,NA,0,13,49,3.8,0,248,NA,"missouri",2021
2,"Keke Chism","WR",14,1,0,0,0,0,0,NA,0,590,NA,"missouri",2021
3,"Kris Abrams-Draine","DB",14,24,538,22.4,1,1,2,2,0,540,NA,"missouri",2021
4,"Elijah Young","RB",13,5,96,19.2,0,0,0,NA,0,429,NA,"missouri",2021
5,"Jaylon Carlies","DB",13,2,11,5.5,0,0,0,NA,0,62,NA,"missouri",2021
6,"Tyler Badie","RB",12,1,5,5,0,0,0,NA,0,1939,NA,"missouri",2021
7,"BJ Harris","RB",8,1,19,19,0,0,0,NA,0,92,NA,"missouri",2021
8,"Mason Pack","DB",6,1,0,0,0,0,0,NA,0,0,NA,"missouri",2021
1,"Carlinos Acie","SB",12,1,21,21,0,0,0,NA,0,616,NA,"navy",2021
2,"Chance Warren","SB",12,1,19,19,0,13,138,10.6,0,587,NA,"navy",2021
3,"Mark Walker","WR",12,2,34,17,0,0,0,NA,0,97,NA,"navy",2021
4,"Michael McMorris","CB",12,0,0,NA,0,1,24,24,0,24,NA,"navy",2021
5,"Mbiti Williams","CB",10,0,0,NA,0,1,0,0,0,7,NA,"navy",2021
6,"Johnny Hodges","LB",9,1,12,12,0,0,0,NA,0,12,NA,"navy",2021
7,"Maquel Haywood","SB",8,12,372,31,1,0,0,NA,0,418,NA,"navy",2021
8,"Amir Hassan","SB",7,5,70,14,0,0,0,NA,0,70,NA,"navy",2021
9,"Daniel Jones","SB",7,5,89,17.8,0,0,0,NA,0,145,NA,"navy",2021
10,"Vincent Terrell II","SB",5,3,69,23,0,0,0,NA,0,69,NA,"navy",2021
1,"Cam Taylor","CB",12,0,0,NA,0,3,2,0.7,0,2,NA,"nebraska",2021
2,"Samori Toure","WR",12,0,0,NA,0,2,9,4.5,0,970,NA,"nebraska",2021
3,"Zach Weinmaster","RB",12,1,20,20,0,0,0,NA,0,24,NA,"nebraska",2021
4,"Zavier Betts","WR",12,3,52,17.3,0,0,0,NA,0,447,NA,"nebraska",2021
5,"Alante Brown","WR",10,5,77,15.4,0,0,0,NA,0,107,NA,"nebraska",2021
6,"Rahmir Johnson","RB",10,3,38,12.7,0,0,0,NA,0,730,NA,"nebraska",2021
7,"Brody Belt","WR",8,0,0,NA,0,1,0,0,0,116,NA,"nebraska",2021
8,"Oliver Martin","WR",8,0,0,NA,0,3,19,6.3,0,189,NA,"nebraska",2021
1,"Steve Jenkins","WR",12,5,106,21.2,0,3,21,7,0,826,NA,"nevada-las-vegas",2021
2,"Chad Magyar","RB",11,1,10,10,0,0,0,NA,0,88,NA,"nevada-las-vegas",2021
3,"Nohl Williams","DB",10,7,122,17.4,0,4,28,7,0,150,NA,"nevada-las-vegas",2021
4,"Tyleek Collins","WR",4,5,75,15,0,0,0,NA,0,185,NA,"nevada-las-vegas",2021
1,"Bentlee Sanders","DB",13,9,169,18.8,0,6,53,8.8,0,222,NA,"nevada",2021
2,"Jamaal Bell","WR",13,27,628,23.3,0,1,0,0,0,741,NA,"nevada",2021
3,"Cole Turner","TE",11,1,0,0,0,0,0,NA,0,677,NA,"nevada",2021
4,"Crishaun Lappin","TE",11,1,11,11,0,0,0,NA,0,11,NA,"nevada",2021
5,"Romeo Doubs","WR",11,0,0,NA,0,12,170,14.2,0,1283,NA,"nevada",2021
6,"Zion Burns","DB",1,1,2,2,0,0,0,NA,0,2,NA,"nevada",2021
1,"Juwuan Price","RB",12,20,398,19.9,0,0,0,NA,0,1271,NA,"new-mexico-state",2021
2,"Terrell Warner","WR",12,2,9,4.5,0,0,0,NA,0,339,NA,"new-mexico-state",2021
3,"Lawrence Dixon","WR",11,0,0,NA,0,6,25,4.2,0,32,NA,"new-mexico-state",2021
4,"Isaiah Garcia-Castaneda","WR",10,3,42,14,0,0,0,NA,0,626,NA,"new-mexico-state",2021
5,"Robert Downs III","WR",7,1,0,0,0,4,22,5.5,0,165,NA,"new-mexico-state",2021
1,"Andrew Erickson","WR",11,5,95,19,0,3,11,3.7,0,244,NA,"new-mexico",2021
2,"Luke Wysong","WR",11,15,304,20.3,0,7,77,11,1,717,NA,"new-mexico",2021
3,"Donte Martin","CB",10,2,75,37.5,0,0,0,NA,0,91,NA,"new-mexico",2021
4,"Chad Alexander","RB",7,3,53,17.7,0,3,27,9,0,133,NA,"new-mexico",2021
5,"Deuce Jones","CB",6,0,0,NA,0,1,-4,-4,0,-4,NA,"new-mexico",2021
6,"Emmanuel Logan-Greene","WR",4,9,299,33.2,0,2,85,42.5,0,548,NA,"new-mexico",2021
7,"Peyton Dixon","RB",3,6,135,22.5,0,0,0,NA,0,255,NA,"new-mexico",2021
8,"Michael Buckley","WR",1,1,32,32,0,0,0,NA,0,32,NA,"new-mexico",2021
1,"Jordan Houston","RB",12,3,72,24,0,0,0,NA,0,172,NA,"north-carolina-state",2021
2,"Thayer Thomas","WR",12,0,0,NA,0,17,162,9.5,0,777,NA,"north-carolina-state",2021
3,"Zonovan Knight","RB",12,16,550,34.4,2,0,0,NA,0,1459,NA,"north-carolina-state",2021
4,"Camden Woods","TE",11,1,7,7,0,0,0,NA,0,7,NA,"north-carolina-state",2021
5,"Aydan White","CB",10,1,15,15,0,0,0,NA,0,15,NA,"north-carolina-state",2021
1,"Garrett Walston","TE",13,1,8,8,0,0,0,NA,0,210,NA,"north-carolina",2021
2,"Josh Downs","WR",13,0,0,NA,0,16,156,9.8,0,1491,NA,"north-carolina",2021
3,"Ty Chandler","RB",13,3,70,23.3,0,0,0,NA,0,1378,NA,"north-carolina",2021
4,"DeAndre Boykins","DB",12,1,12,12,0,0,0,NA,0,12,NA,"north-carolina",2021
5,"Ja'Qurious Conley","DB",11,9,197,21.9,0,0,0,NA,0,197,NA,"north-carolina",2021
6,"D.J. Jones","RB",9,1,17,17,0,0,0,NA,0,325,NA,"north-carolina",2021
7,"Caleb Hood","RB",7,2,34,17,0,0,0,NA,0,131,NA,"north-carolina",2021
1,"Bryson Jackson","WR",13,1,0,0,0,0,0,NA,0,186,NA,"north-texas",2021
2,"Roderic Burns","WR",13,1,19,19,0,10,66,6.6,0,905,NA,"north-texas",2021
3,"Deandre Torrey","RB",12,6,115,19.2,0,0,0,NA,0,1445,NA,"north-texas",2021
4,"Isaiah Johnson","RB",10,4,69,17.3,0,0,0,NA,0,523,NA,"north-texas",2021
5,"Dorian Morris","DB",9,6,131,21.8,0,0,0,NA,0,131,NA,"north-texas",2021
6,"Upton Stout","DB",4,2,44,22,0,0,0,NA,0,44,NA,"north-texas",2021
1,"Clint Ratkovich","RB",14,3,37,12.3,0,0,0,NA,0,622,NA,"northern-illinois",2021
2,"Messiah Travis","WR",14,4,81,20.3,0,0,0,NA,0,246,NA,"northern-illinois",2021
3,"Trayvon Rudolph","WR",14,18,451,25.1,1,1,6,6,0,1462,NA,"northern-illinois",2021
4,"Tristen Tewes","TE",14,4,24,6,0,0,0,NA,0,125,NA,"northern-illinois",2021
5,"Jevyon Ducker","RB",12,3,57,19,0,0,0,NA,0,1256,NA,"northern-illinois",2021
6,"Drew Cassens","TE",10,3,19,6.3,0,0,0,NA,0,19,NA,"northern-illinois",2021
7,"Cole Tucker","WR",9,0,0,NA,0,6,9,1.5,0,584,NA,"northern-illinois",2021
8,"Miles Joiner","TE",9,1,8,8,0,0,0,NA,0,141,NA,"northern-illinois",2021
9,"Tyrice Richie","WR",9,0,0,NA,0,4,46,11.5,0,592,NA,"northern-illinois",2021
10,"Mason Blakemore","RB",8,4,71,17.8,0,0,0,NA,0,134,NA,"northern-illinois",2021
1,"Andrew Clair","RB",12,2,14,7,0,0,0,NA,0,408,NA,"northwestern",2021
2,"Brandon Joseph","S",12,0,0,NA,0,4,114,28.5,0,140,NA,"northwestern",2021
3,"Evan Hull","RB",12,0,0,NA,0,1,3,3,0,1276,NA,"northwestern",2021
4,"Raymond Niro III","WR",12,10,159,15.9,0,4,78,19.5,0,245,NA,"northwestern",2021
5,"Coco Azema","DB",11,3,62,20.7,0,0,0,NA,0,62,NA,"northwestern",2021
6,"Stephan Robinson","WR",11,1,17,17,0,0,0,NA,0,762,NA,"northwestern",2021
7,"Thomas Gordon","TE",11,1,0,0,0,0,0,NA,0,3,NA,"northwestern",2021
8,"JJ Jefferson","WR",7,2,35,17.5,0,5,19,3.8,0,121,NA,"northwestern",2021
9,"Bryce Kirtz","WR",5,0,0,NA,0,2,26,13,0,233,NA,"northwestern",2021
1,"George Takacs","TE",13,1,0,0,0,0,0,NA,0,36,NA,"notre-dame",2021
2,"Lorenzo Styles Jr.","WR",13,1,14,14,0,0,0,NA,0,395,NA,"notre-dame",2021
3,"Chris Tyree","RB",12,13,347,26.7,1,0,0,NA,0,827,NA,"notre-dame",2021
4,"Kyren Williams","RB",12,1,29,29,0,14,151,10.8,0,1541,NA,"notre-dame",2021
5,"Matt Salerno","WR",11,2,33,16.5,0,5,13,2.6,0,42,NA,"notre-dame",2021
1,"Jaxon Smith-Njigba","WR",13,0,0,NA,0,8,60,7.5,0,1666,NA,"ohio-state",2021
2,"Steele Chambers","LB",13,1,13,13,0,0,0,NA,0,13,NA,"ohio-state",2021
3,"TreVeyon Henderson","RB",13,1,19,19,0,0,0,NA,0,1579,NA,"ohio-state",2021
4,"Chris Olave","WR",12,0,0,NA,0,1,4,4,0,940,NA,"ohio-state",2021
5,"Xavier Johnson","WR",12,3,52,17.3,0,0,0,NA,0,52,NA,"ohio-state",2021
6,"Garrett Wilson","WR",11,0,0,NA,0,13,68,5.2,0,1202,NA,"ohio-state",2021
7,"Emeka Egbuka","WR",10,20,580,29,0,0,0,NA,0,771,NA,"ohio-state",2021
8,"Julian Fleming","WR",9,3,22,7.3,0,0,0,NA,0,108,NA,"ohio-state",2021
1,"Alec Burton","TE",12,2,9,4.5,0,0,0,NA,0,63,NA,"ohio",2021
2,"De'Montre Tuggle","RB",12,25,506,20.2,1,0,0,NA,0,1466,NA,"ohio",2021
3,"Jake Neatherton","RB",12,3,57,19,0,0,0,NA,0,145,NA,"ohio",2021
4,"Kyle Kelly","LB",12,1,11,11,0,0,0,NA,0,11,NA,"ohio",2021
